molecule_chembl_id,smiles,activity_type
CHEMBL3289941,CN(C)c1ccc(/C=C2\Cc3ccccc3C2=O)c([N+](=O)[O-])c1,inactive
CHEMBL3290187,O=C1/C(=C\c2ccc(N3CCCC3)cc2)CCC/C1=C\c1ccc(N2CCCC2)cc1,inactive
CHEMBL3290188,O=C1/C(=C\c2ccc(N3CCCC3)cc2)COC/C1=C\c1ccc(N2CCCC2)cc1,inactive
CHEMBL3290192,O=C(/C=C/c1ccc(N2CCCC2)cc1)/C=C/c1ccc(N2CCCC2)cc1,inactive
CHEMBL3290194,O=C1/C(=C/c2ccc(N3CCCC3)cc2)Cc2ccccc21,inactive
CHEMBL3290195,O=C1/C(=C/c2ccc(N3CCCC3)cc2)CCc2ccccc21,inactive
CHEMBL3290196,O=C(/C=C/c1ccc(N2CCCC2)cc1)C1CCc2ccccc2C1=O,inactive
CHEMBL276473,O=C(/C=C/c1ccccc1)c1ccc(O)cc1,inactive
CHEMBL3335024,CCN(C)C(=O)Oc1cc(C(C)N(C)C)c2c(c1)oc(=O)c1ccccc12.Cl,inactive
CHEMBL3586201,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC[C@H]4[C@@](C)(CC[C@H]5C(C)(C)[C@H](O)CC[C@]45C)CC3=CC[C@@H]12,inactive
CHEMBL3586202,C[C@@]12CC[C@@H]3[C@](C)(CC[C@H](O)[C@]3(C)C(=O)O)[C@H]1CC[C@H]1C(=CC(=O)[C@H]3[C@@](C)(CO)[C@H](O)CC[C@]13C)C2,inactive
CHEMBL3586203,CC1(C)[C@H](O)CC[C@]2(C)[C@H]3CC[C@H]4C(=CC[C@H]5C(C)(C)[C@H](O)CC[C@]45C)C[C@]3(C)CC[C@@H]12,inactive
CHEMBL506258,COC(=O)[C@@]1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC[C@H]4C(=CC(=O)[C@H]5[C@@](C)(CO)[C@H](O)CC[C@]45C)C[C@]3(C)CC[C@H]21,inactive
CHEMBL3586205,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(O)C[C@]3(C)CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@H]12,inactive
CHEMBL3586206,CC1(C)[C@H](O)CC[C@]2(C)[C@H]3CC[C@H]4[C@@](C)(CC[C@@H]5[C@]4(C)CC[C@@H](O)[C@]5(C)C(=O)O)CC3=CC(=O)[C@@H]12,inactive
CHEMBL3605310,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4cccc(N)c4)[nH]3)ccc21,inactive
CHEMBL3605308,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccccc4)[nH]3)ccc21,inactive
CHEMBL3623562,CC(C)n1cc(C(=O)CF)cn1,inactive
CHEMBL3623567,CC(C)Cn1cc(C(=O)CF)cn1,inactive
CHEMBL3632857,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)[C@@H](O)C[C@@H](OC(C)=O)C(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc1,inactive
CHEMBL3632856,COc1ccc(-c2cc3c(c(=O)o2)C[C@@H]2[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]2(C)O3)cc1,inactive
CHEMBL3632855,COc1ccc(-c2cc3c(c(=O)o2)C[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]2(C)O3)cc1,inactive
CHEMBL3632854,COc1ccc(-c2cc3c(c(=O)o2)C[C@H]2[C@@](C)(CC[C@@]4(O)C(C)(C)[C@H](O)CC[C@]24C)O3)cc1,inactive
CHEMBL3734787,CCOP1(=O)OC(C)=C(C(=O)OC)CCC1(F)F,inactive
CHEMBL189886,O=C(C(=O)c1ccccc1)c1ccccc1,inactive
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,inactive
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,inactive
CHEMBL3960962,c1ccc(COc2ccc(CN3CCc4ccccc4C3)cc2)cc1,inactive
CHEMBL1903032,CCOc1ccc(-n2c(SCc3nc(-c4ccccc4C)no3)nnc2-c2ccccc2)cc1,inactive
CHEMBL3969241,O=C(c1ccccc1F)N1CCN(C2CCN(Cc3ccccc3)CC2)CC1,inactive
CHEMBL3939698,Fc1ccccc1COc1ccccc1CNCCN1CCOCC1,inactive
CHEMBL1485276,O=S(=O)(NCCSc1nnc(-c2ccco2)n1-c1ccccc1)c1ccccc1,inactive
CHEMBL3926757,COc1ccc(CN2CC=C(c3ccc(F)cc3)CC2)cc1OCc1ccccc1,inactive
CHEMBL4096024,CCC(C)(C)NCC(O)c1cc(OC(=O)N(C)C)cc(OC(=O)N(C)C)c1.Cl,inactive
CHEMBL4098455,CCN(C)C(=O)Oc1cc(OC(=O)N(C)CC)cc(C(O)CNC(C)(C)CC)c1.Cl,inactive
CHEMBL4083306,COC(=O)C1=CN(C)c2cccc(OC(=O)N(C)C)c2C1,inactive
CHEMBL4090842,COc1ccc(CN(CC(=O)NC(C)C)C(=O)CCCCCn2ccnc2/C=N/O)cc1,inactive
CHEMBL4069847,CCCCN(CC(=O)NC(C)C)C(=O)CCCCCn1ccnc1/C=N/O,inactive
CHEMBL4091748,CCCCN(CC(=O)NCc1ccccc1)C(=O)CCCCCn1ccnc1/C=N/O,inactive
CHEMBL4072579,COCCN(CC(=O)NCc1ccccc1)C(=O)CCCCCn1ccnc1/C=N/O,inactive
CHEMBL4099486,COCCN(CC(=O)NC(C)C)C(=O)CCCCCn1ccnc1/C=N/O,inactive
CHEMBL4068829,COc1ccc(CN(CC(=O)NC(C)C)C(=O)CCCCCn2cc[n+](C)c2/C=N\O)cc1.[I-],inactive
CHEMBL4096126,CCCCN(CC(=O)NC(C)C)C(=O)CCCCCn1cc[n+](C)c1/C=N\O.[I-],inactive
CHEMBL4059560,COc1ccc(CN(CC(=O)NCc2ccccc2)C(=O)CCCCCn2cc[n+](C)c2/C=N\O)cc1.[I-],inactive
CHEMBL1482486,COc1ccc(NC(S)=NCCN2CCC(C)CC2)cc1,inactive
CHEMBL4081932,CC1CCN(CCNC(=S)Nc2cccc(Cl)c2)CC1,inactive
CHEMBL1543212,COc1ccc(NC(S)=NCCN2CCOCC2)cc1,inactive
CHEMBL1416246,S=C(NCCN1CCOCC1)Nc1cccc(Cl)c1,inactive
CHEMBL4095547,COc1cc(NC(=S)NCCN2CCOCC2)ccc1Cl,inactive
CHEMBL4087841,COc1ccc(NC(=S)NCCN(C)C)cc1,inactive
CHEMBL4104206,FC(F)(F)c1ccc(NC(=S)NCCN2CCCCC2)cc1,inactive
CHEMBL4092142,NS(=O)(=O)c1ccc(NC(=S)NCCN2CCOCC2)cc1,inactive
CHEMBL179218,CN(C)CC/N=C(/S)Nc1ccc(S(N)(=O)=O)cc1,inactive
CHEMBL4100253,CN(C)CCNC(=S)Nc1ccccc1Cl.O=S(=O)(O)O,inactive
CHEMBL1311140,COc1ccccc1N=C(S)NCCN1CCOCC1,inactive
CHEMBL4080800,Cc1ccc(C2c3ccccc3N(C)c3ccccc32)cc1,inactive
CHEMBL4094837,COc1ccc(C2c3ccccc3N(C)c3ccccc32)cc1,inactive
CHEMBL4067342,C[n+]1c2ccccc2c(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c2ccccc21.F[B-](F)(F)F,inactive
CHEMBL4091935,C[n+]1c2ccccc2c(-c2c(O)ccc3ccccc23)c2ccccc21.F[B-](F)(F)F,inactive
CHEMBL4074993,CN1c2ccccc2C(n2c3ccccc3c3ccccc32)c2ccccc21,inactive
CHEMBL4083288,CCCCNc1c2ccccc2[n+](C)c2ccccc12.F[B-](F)(F)F,inactive
CHEMBL4071149,CCOC(=O)CC[C@H](NC(=O)OCc1ccccc1)C(=O)OCC,inactive
CHEMBL4094833,CCOC(=O)CC[C@@H](NC(=O)OCc1ccccc1)C(=O)OCC,inactive
CHEMBL4163705,OCC1CCN(Cc2cc(Cl)c3ccccc3n2)CC1,inactive
CHEMBL4164010,O=CC1CCN(Cc2cc(Cl)c3ccccc3n2)CC1,inactive
CHEMBL4176598,[N-]=[N+]=Nc1cc(CN2CCC(C=O)CC2)nc2ccccc12,inactive
CHEMBL4164347,COc1cc2c(cc1OC)C(=O)/C(=C/C1CCN(Cc3cc(Cl)c4ccccc4n3)CC1)C2,inactive
CHEMBL4174514,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cc(Cl)c4ccccc4n3)CC1)C2,inactive
CHEMBL4175159,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31[C@H](O)C[N@@+](C)([O-])C2,inactive
CHEMBL4164525,COc1ccc2c3c1O[C@H]1C[C@@H](O)CC[C@@]31CC[N@@+](C)([O-])C2,inactive
CHEMBL409610,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31[C@H](O)CN(C)C2,inactive
CHEMBL4160912,COc1cc2c(cc1O)[C@@H]1[C@H](O)[C@@H](OC)C=C3CCN(C2)[C@H]31,inactive
CHEMBL4164315,CO[C@@H]1C=C[C@@]23c4cc5c(cc4C[N@@+]([O-])(CCc4ccc(O)cc4)[C@@H]2C(=O)N(C)[C@H]3C1)OCO5,inactive
CHEMBL4174963,CO[C@@H]1C=C[C@@]23c4cc5c(cc4CN(C)[C@@H]2C(=O)N(C)[C@H]3C1)OCO5,inactive
CHEMBL4167757,CO[C@@H]1C=C[C@@]23c4cc5c(cc4CN(CCc4ccc(O)cc4)[C@@H]2C(=O)N(C)[C@H]3C1)OCO5,inactive
CHEMBL4159837,CO[C@@H]1C=C[C@@]23c4cc5c(cc4CN(CCc4ccccc4)[C@@H]2C(=O)N(C)[C@H]3C1)OCO5,inactive
CHEMBL4164387,CO[C@@H]1C=C[C@@]23c4cc5c(cc4CN(CCC(C)C)[C@@H]2C(=O)N(C)[C@H]3C1)OCO5,inactive
CHEMBL4165897,COc1cc2c(cc1O)[C@@H]1[C@H](O)[C@@H](OC)C=C3CC[N@@+]([O-])(C2)[C@H]31,inactive
CHEMBL4173815,COc1cc2c(cc1OC)[C@@H]1[C@H](O)[C@@H](OC)C=C3CC[N@+]([O-])(C2)[C@H]31,inactive
CHEMBL4162452,CO[C@@H]1C=C[C@@]2(CN(CCC(C)C)Cc3cc4c(cc32)OCO4)[C@@H](N(C)C=O)C1,inactive
CHEMBL4170372,CO[C@@H]1C=C[C@@]23c4cc5c(cc4C(=O)N(CCC(C)C)[C@@H]2CN(C)[C@@H]3C1)OCO5,inactive
CHEMBL4162043,CO[C@@H]1C=C[C@@]23c4cc5c(cc4C[N@@+]([O-])(CCc4ccccc4)[C@@H]2C(=O)N(C)[C@H]3C1)OCO5,inactive
CHEMBL4169326,CO[C@@H]1C=C[C@@]23c4cc5c(cc4C(=O)N(C)[C@@H]2C(=O)N(C)[C@H]3C1)OCO5,inactive
CHEMBL4177164,CO[C@@H]1C=C[C@@]23c4cc5c(cc4C(=O)N(CCC(C)C)[C@@H]2C(=O)N(C)[C@H]3C1)OCO5,inactive
CHEMBL4160856,CN[C@H]1C[C@H](OC)C=C[C@@]12C(=O)N(CCC(C)C)Cc1cc3c(cc12)OCO3,inactive
CHEMBL4168790,CO[C@@H]1C=C[C@@]23c4cc5c(cc4CN(CCC(C)C)[C@]2(C(C)=O)C(=O)N(C)[C@H]3C1)OCO5,inactive
CHEMBL4162070,CN1CCc2cc3c(cc2[C@H]1[C@H]1O[C@@H](O)c2c1ccc1c2OCO1)OCO3,inactive
CHEMBL4176125,CN1CCc2cc3c(cc2[C@@]12C(=O)c1ccc4c(c1[C@@H]2O)OCO4)OCO3,inactive
CHEMBL4165513,CN1CCc2cc3c(cc2[C@H]1[C@H]1OC(=O)c2c1ccc1c2OCO1)OCO3,inactive
CHEMBL2314746,COc1ccc2c(c1O)CN1CCc3cc4c(cc3C1C2)OCO4,inactive
CHEMBL4168934,CN1CCc2cc3c(cc2C1=O)OCO3,inactive
CHEMBL4164418,CO[C@@H]1O[C@H]([C@@H]2c3cc4c(cc3CCN2C)OCO4)c2ccc3c(c21)OCO3,inactive
CHEMBL453019,CN1CCc2cc3c(cc2C(=O)Cc2ccc4c(c2C1)OCO4)OCO3,inactive
CHEMBL4173190,CN1CCc2cc3c(cc2C12OCc1c(ccc4c1OCO4)C2=O)OCO3,inactive
CHEMBL465678,CN1Cc2c(ccc3c2OCO3)-c2ccc3cc4c(cc3c21)OCO4,inactive
CHEMBL4164862,CO[C@@H]1O[C@@](C)(c2nccc3cc4c(cc23)OCO4)c2ccc3c(c21)OCO3,inactive
CHEMBL4175494,CO[C@H]1O[C@](C)(c2nccc3cc4c(cc23)OCO4)c2ccc3c(c21)OCO3,inactive
CHEMBL4160394,CO[C@@H]1O[C@](C)(c2nccc3cc4c(cc23)OCO4)c2ccc3c(c21)OCO3,inactive
CHEMBL4173389,c1cc2cc3c(cc2c([C@@H]2Oc4ccc5c(c4O2)OCO5)n1)OCO3,inactive
CHEMBL4170793,C[C@]1(c2nccc3cc4c(cc23)OCO4)Oc2ccc3c(c2O1)OCO3,inactive
CHEMBL4160151,C[C@@]1(c2nccc3cc4c(cc23)OCO4)Oc2ccc3c(c2O1)OCO3,inactive
CHEMBL4167398,C[C@@H](c1ccc2c(c1O)OCO2)c1nccc2cc3c(cc12)OCO3,inactive
CHEMBL4175274,C[C@H](c1ccc2c(c1O)OCO2)c1nccc2cc3c(cc12)OCO3,inactive
CHEMBL4167127,COc1ccc(C(=O)CCc2cc[n+](Cc3ccc(Cl)cc3)cc2C#N)cc1OC.[Br-],inactive
CHEMBL4170530,CNC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1CCc2cc(OC)ccc2C1=O.[Br-],inactive
CHEMBL4172883,COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C(N)=O)cc1OC.[Br-],inactive
CHEMBL4162617,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccc(S(N)(=O)=O)cc3)cc1C(N)=O)C2.[Br-],inactive
CHEMBL4169887,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(O)c3)cc1C(N)=O)C2.[Br-],inactive
CHEMBL4173902,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(=O)O)C2.[Br-],inactive
CHEMBL4162121,CCC[n+]1ccc(CC2CCc3cc(OC)ccc3C2=O)c(C(C)=O)c1.[I-],inactive
CHEMBL4163077,CC(=O)c1c[n+](Cc2cccc(Cl)c2)ccc1CC1Cc2cc(F)ccc2C1=O.[Br-],inactive
CHEMBL4168225,COC(=O)C1=CN(Cc2cccc(Cl)c2)C=CC1CCC(=O)c1ccc(OC)c(OC)c1,inactive
CHEMBL4165631,COc1ccc(C(=O)CCC2C=CN(Cc3cccc(Cl)c3)C=C2C(C)=O)cc1OC,inactive
CHEMBL4173562,COc1ccc(C(=O)CCC2C=CN(Cc3cccc(Cl)c3)C=C2C(N)=O)cc1OC,inactive
CHEMBL4174452,CC(=O)C1=CN(Cc2cccc(Cl)c2)C=CC1CC1Cc2cc(F)ccc2C1=O,inactive
CHEMBL4166141,COc1ccc2c(c1)CCC(CC1C=CN(Cc3ccccc3F)C=C1C(C)=O)C2=O,inactive
CHEMBL4174056,COc1ccc2c(c1)CCC(CC1C=CN(Cc3cccc(F)c3)C=C1C(C)=O)C2=O,inactive
CHEMBL4162692,COc1ccc2c(c1)CCC(CC1C=CN(Cc3ccccc3Cl)C=C1C(C)=O)C2=O,inactive
CHEMBL4170614,COc1ccc2c(c1)CCC(CC1C=CN(Cc3cccc(C)c3)C=C1C(C)=O)C2=O,inactive
CHEMBL4172950,COc1ccc2c(c1)CCC(CC1C=CN(Cc3cccc(C(F)(F)F)c3)C=C1C(C)=O)C2=O,inactive
CHEMBL4162281,COc1ccc2c(c1)CCC(CC1C=CN(Cc3ccc(Cl)cc3)C=C1C(C)=O)C2=O,inactive
CHEMBL4175814,COc1ccc2c(c1)CCC(CC1C=CN(Cc3ccc(C)cc3)C=C1C(C)=O)C2=O,inactive
CHEMBL4167954,COc1ccc2c(c1)CCC(CC1C=CN(Cc3ccccc3C)C=C1C(N)=O)C2=O,inactive
CHEMBL4170921,COc1ccc(C(=O)CCCCc2cc[n+](Cc3cccc(Cl)c3)cc2C(N)=O)cc1OC.[Br-],inactive
CHEMBL4162993,COc1cc2c(cc1OC)C(=O)C(CCCc1cc[n+](Cc3cccc(Cl)c3)cc1C(N)=O)C2.[Br-],inactive
CHEMBL3091687,NCCCCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,inactive
CHEMBL4167058,c1ccc2c(c1)CN[C@@H](CN(CCCN1CCNCC1)[C@H]1CCCc3cccnc31)C2,inactive
CHEMBL4162999,Cc1c(C(=O)N(C)C)cc2c(OC(=O)N(C)C)cccc2[n+]1C.[I-],inactive
CHEMBL4173704,Cc1c(C(=O)N(C)C)c[n+](C)c2cccc(OC(=O)N(C)C)c12.[I-],inactive
CHEMBL4161805,Cc1c(C(=O)N(C)C)c(C)[n+](C)c2cccc(OC(=O)N(C)C)c12.[I-],inactive
CHEMBL4161343,CCN(C)C(=O)Oc1cccc2c1cc(C(=O)NC(C)C)c[n+]2C.[I-],inactive
CHEMBL4171941,CC(C)NC(=O)c1cc2c(OC(=O)N3CCCC3)cccc2[n+](C)c1.[I-],inactive
CHEMBL4173000,CN(C)C(=O)Oc1cccc2c1CC(C(=O)NCCOCCOCCN1C(=O)c3ccccc3C1=O)=CN2C,inactive
CHEMBL4176380,C[n+]1cc(C(=O)NCCOCCOCCN2C(=O)c3ccccc3C2=O)cc2c(O)cccc21.[I-],inactive
CHEMBL608112,COc1ccc(Cn2cc(C(=O)O)c(=O)c3ccccc32)cc1,inactive
CHEMBL4250314,CCOc1cccc2c(=O)c3c(oc12)CCN(/C(=C/C(=O)OC)C(=O)OC)C3,inactive
CHEMBL4238937,COC(=O)/C=C(\C(=O)OC)N1CCc2oc3ccc(Br)cc3c(=O)c2C1,inactive
CHEMBL4238512,C=Cc1oc2ccc(Br)cc2c(=O)c1CN(Cc1ccccc1)/C(=C/C(=O)OC)C(=O)OC,inactive
CHEMBL4250143,C=Cc1oc2ccccc2c(=O)c1CN(Cc1ccccc1)/C(=C/C(=O)OC)C(=O)OC,inactive
CHEMBL4250287,C=Cc1oc2ccc(Br)cc2c(=O)c1CN(/C=C/C(C)=O)Cc1ccccc1,inactive
CHEMBL4246032,C=Cc1oc2ccccc2c(=O)c1CN(/C=C/C(C)=O)Cc1ccccc1,inactive
CHEMBL4249829,C=Cc1oc2ccc(Br)cc2c(=O)c1CN(C)/C=C/C(=O)OC,inactive
CHEMBL4240365,C=Cc1oc2ccc(Br)cc2c(=O)c1CN(/C=C/C(=O)OC)Cc1ccccc1,inactive
CHEMBL4244573,C=Cc1oc2ccccc2c(=O)c1CN(/C=C/C(=O)OC)Cc1ccccc1,inactive
CHEMBL4250510,CCOc1cccc2c(=O)c3c(oc12)CCN(C)C3,inactive
CHEMBL4248378,CN1CCc2oc3ccc(Br)cc3c(=O)c2C1,inactive
CHEMBL4241100,CCOc1cccc2c(=O)c3c(oc12)CCN(Cc1ccccc1)C3,inactive
CHEMBL4250950,O=c1c2c(oc3ccc(Br)cc13)CCN(Cc1ccccc1)C2,inactive
CHEMBL4244773,O=c1c2c(oc3ccccc13)CCN(Cc1ccccc1)C2,inactive
CHEMBL4282502,C[C@@H]1C[C@H]2CC(=O)[C@H]3CCC[N+]4([O-])CCC[C@@H]2[C@]34C1,inactive
CHEMBL4283621,C[C@@H]1C[C@H]2CC(=O)[C@H]3CCCN4CCC[C@@H]2[C@]34C1,inactive
CHEMBL4293179,CCN1CCN(C(=O)COc2ccc(-c3ccccc3)cc2)CC1,inactive
CHEMBL4282357,Cc1cccc2c1ccc1c3occ(C)c3c(=O)oc(=O)c21,inactive
CHEMBL78010,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1,inactive
CHEMBL4438286,CC1C[C@H]2[C@H](O)[C@@H]3O[C@]4(C1)OC1CCN5CCCC24[C@]13C5,inactive
CHEMBL4568349,C=C[C@@H]1[C@@H]2CC3=C(CCC(=O)N3)[C@@]1(N)C[C@H](C)C2,inactive
CHEMBL4449395,C[C@@H]1C[C@H]2Cc3ncc(C4CCCCN4)cc3[C@]3(C1)NCCC[C@H]23,inactive
CHEMBL4585711,COc1cc2c(cc1Oc1c3c(cc(OC)c1OC)CCN(C)C3)C(Cc1ccc(O)cc1)N(C)CC2,inactive
CHEMBL11531,COc1ccc2cc3n(c(=O)c2c1OC)CCc1cc2c(cc1-3)OCO2,inactive
CHEMBL4461560,Nc1cccc(Cl)c1Oc1ccc(CNc2cc(Br)cc(Br)c2)cc1,inactive
CHEMBL4515603,Nc1cccc(Cl)c1Oc1ccc(CNc2cc(Cl)cc(Cl)c2)cc1,inactive
CHEMBL4518298,Nc1cccc(Cl)c1Oc1ccc(CNc2ccc(Br)cc2)cc1,inactive
CHEMBL4447438,Nc1cccc(Cl)c1Oc1ccc(CNc2ccc(Cl)cc2)cc1,inactive
CHEMBL4448745,Nc1cccc(Cl)c1Oc1ccc(CNc2cccc(Br)c2)cc1,inactive
CHEMBL4528790,Nc1cccc(Cl)c1Oc1ccc(CNc2cccc(Cl)c2)cc1,inactive
CHEMBL4517373,Nc1cccc(Cl)c1Oc1ccc(CNc2ccccc2)cc1,inactive
CHEMBL4544025,O=C(c1cccc(Cl)c1F)n1nc(OCCCN2CCCCC2)c2ccccc21,inactive
CHEMBL4525824,O=C(c1cccc(Cl)c1Cl)n1nc(OCCN2CCCC2)c2ccccc21,inactive
CHEMBL4531896,O=C(c1ccccc1OCc1ccccc1)n1nc(OCCN2CCCC2)c2ccccc21,inactive
CHEMBL4584023,O=C(c1ccccc1OCc1ccccc1)n1nc(OCCCN2CCCCC2)c2ccccc21,inactive
CHEMBL4476861,O=C(c1cccc2ccccc12)n1nc(OCCCN2CCCC2)c2ccccc21,inactive
CHEMBL4461027,O=C(c1cccc2ccccc12)n1nc(OCCN2CCCCC2)c2ccccc21,inactive
CHEMBL4444855,O=C(c1cccc2ccccc12)n1nc(OCCCN2CCCCC2)c2ccccc21,inactive
CHEMBL4435236,O=C(c1ccc2ccccc2c1)n1nc(OCCN2CCCCC2)c2ccccc21,inactive
CHEMBL4468385,O=C(c1ccc2ccccc2c1)n1nc(OCCCN2CCCCC2)c2ccccc21,inactive
CHEMBL4565602,O=C(Cc1ccc(Cl)cc1)n1nc(OCCCN2CCCCC2)c2ccccc21,inactive
CHEMBL4470556,COc1ccc(CC(=O)n2nc(OCCN3CCCC3)c3ccccc32)cc1,inactive
CHEMBL4460528,COc1ccc(CC(=O)n2nc(OCCCN3CCCCC3)c3ccccc32)cc1,inactive
CHEMBL4445099,CC(=O)N[C@@H](CCCCn1cc(-c2ccccc2)nn1)C(=O)NCC1CCN(Cc2ccccc2)CC1,inactive
CHEMBL4464964,CC(=O)N[C@@H](Cn1cc(-c2ccccc2)nn1)C(=O)NCC1CCN(Cc2ccccc2)CC1,inactive
CHEMBL4467345,N[C@@H](CCCCn1cc(-c2ccccc2)nn1)C(=O)NCC1CCN(Cc2ccccc2)CC1,inactive
CHEMBL4520568,N[C@@H](Cn1cc(-c2ccccc2)nn1)C(=O)NCC1CCN(Cc2ccccc2)CC1,inactive
CHEMBL4437391,c1ccc(CN2CCC(Cn3cc(Cc4cccc5ccccc45)nn3)CC2)cc1,inactive
CHEMBL4448634,O=C(Cc1c[nH]c2ccccc12)NCc1cn(CC2CCN(Cc3ccccc3)CC2)nn1,inactive
CHEMBL4566242,Cc1cccc(/C=N/C2CCN(Cc3ccccc3)CC2)c1,inactive
CHEMBL4440283,COc1cc(/C=N/C2CCN(Cc3ccccc3)CC2)cc(OC)c1OC,inactive
CHEMBL4444849,COc1cccc(/C=N/C2CCN(Cc3ccccc3)CC2)c1OC,inactive
CHEMBL4554172,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4cccc(F)c4)CC3)sc2-c2ccc(C)cc2)cc1,inactive
CHEMBL4570655,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccccc4C)CC3)sc2-c2ccc(C)cc2)cc1,inactive
CHEMBL45069,C#CCNCc1cc2cc(OCc3ccccc3)ccc2[nH]1,inactive
CHEMBL4647870,CCOc1cc(OCC)cc(C(=O)O[C@@H]2C[N@@]3Cc4c(cc5c(c4OC)OCO5)[C@@]24C=C[C@H](OC)C[C@H]34)c1,inactive
CHEMBL4641580,COc1ccc(C(=O)O[C@@H]2C[N@@]3Cc4c(cc5c(c4OC)OCO5)[C@@]24C=C[C@H](OC)C[C@H]34)cc1OC,inactive
CHEMBL4644284,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccoc1,inactive
CHEMBL4634371,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccco1,inactive
CHEMBL4648132,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1cccc2ccccc12,inactive
CHEMBL4636736,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccc2ccccc2c1,inactive
CHEMBL4649545,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccc([N+](=O)[O-])cc1,inactive
CHEMBL4637652,COc1ccc(C(=O)O[C@@H]2C[N@@]3Cc4c(cc5c(c4OC)OCO5)[C@@]24C=C[C@H](OC)C[C@H]34)cc1,inactive
CHEMBL4635404,COc1cccc(C(=O)O[C@@H]2C[N@@]3Cc4c(cc5c(c4OC)OCO5)[C@@]24C=C[C@H](OC)C[C@H]34)c1,inactive
CHEMBL4644410,COc1ccccc1C(=O)O[C@@H]1C[N@@]2Cc3c(cc4c(c3OC)OCO4)[C@@]13C=C[C@H](OC)C[C@H]23,inactive
CHEMBL4638682,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccc(C)cc1,inactive
CHEMBL4640168,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1cccc(C)c1,inactive
CHEMBL4633343,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccccc1,inactive
CHEMBL4636698,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)C(C)C,inactive
CHEMBL4645345,CCCCC(=O)O[C@@H]1C[N@@]2Cc3c(cc4c(c3OC)OCO4)[C@@]13C=C[C@H](OC)C[C@H]23,inactive
CHEMBL4644286,CCC(=O)O[C@@H]1C[N@@]2Cc3c(cc4c(c3OC)OCO4)[C@@]13C=C[C@H](OC)C[C@H]23,inactive
CHEMBL4634473,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(C)=O,inactive
CHEMBL401114,CO[C@@H]1C=C[C@@]23c4cc5c(cc4CN(C[C@@H]2O)[C@H]3C1)OCO5,inactive
CHEMBL4649430,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3O,inactive
CHEMBL4173961,O=C1CCCC2=C1C(c1ccc(OCc3cccc(F)c3)c(Br)c1)C1=C(CCCC1=O)N2,inactive
