molecule_chembl_id,type,relation,value,units,value_nM
CHEMBL1834330,EC50,=,20.0,uM,20000.0
CHEMBL1940904,EC50,=,13.0,uM,13000.0
CHEMBL1940905,EC50,=,3.2,uM,3200.0
CHEMBL1940907,EC50,=,1.4,uM,1400.0
CHEMBL1940908,EC50,=,2.1,uM,2100.0
CHEMBL412142,EC50,=,1.5,uM,1500.0
CHEMBL1957944,EC50,=,21.0,uM,21000.0
CHEMBL1957945,EC50,=,4.8,uM,4800.0
CHEMBL1957946,EC50,=,2.7,uM,2700.0
CHEMBL1957947,EC50,=,0.12,uM,120.0
CHEMBL1957948,EC50,=,0.58,uM,580.0
CHEMBL1957949,EC50,=,0.4,uM,400.0
CHEMBL1957950,EC50,=,0.23,uM,230.0
CHEMBL1957951,EC50,=,25.0,uM,25000.0
CHEMBL1957952,EC50,=,0.095,uM,95.0
CHEMBL1957953,EC50,=,0.25,uM,250.0
CHEMBL1957954,EC50,=,0.24,uM,240.0
CHEMBL1957955,EC50,=,0.11,uM,110.0
CHEMBL1957956,EC50,=,0.49,uM,490.0
CHEMBL1957957,EC50,=,0.31,uM,310.0
CHEMBL1957958,EC50,=,0.4,uM,400.0
CHEMBL1957959,EC50,=,0.034,uM,34.0
CHEMBL1957960,EC50,=,0.05,uM,50.0
CHEMBL1957948,EC50,=,0.013,uM,13.0
CHEMBL1957953,EC50,=,0.08,uM,80.0
CHEMBL1957955,EC50,=,0.17,uM,170.0
CHEMBL1957956,EC50,=,0.1,uM,100.0
CHEMBL1957960,EC50,=,0.04,uM,40.0
CHEMBL1957943,EC50,=,3.9,uM,3900.0
CHEMBL2048658,EC50,=,62.0,nM,62.0
CHEMBL2048659,EC50,=,31.0,nM,31.0
CHEMBL2048660,EC50,=,290.0,nM,290.0
CHEMBL2048661,EC50,=,50.0,nM,50.0
CHEMBL2048662,EC50,=,10.0,nM,10.0
CHEMBL2048663,EC50,=,290.0,nM,290.0
CHEMBL2048664,EC50,=,300.0,nM,300.0
CHEMBL2048665,EC50,=,130.0,nM,130.0
CHEMBL2046466,EC50,=,250.0,nM,250.0
CHEMBL2048666,EC50,=,150.0,nM,150.0
CHEMBL2048667,EC50,=,190.0,nM,190.0
CHEMBL2048668,EC50,=,210.0,nM,210.0
CHEMBL2048669,EC50,=,300.0,nM,300.0
CHEMBL2048670,EC50,=,180.0,nM,180.0
CHEMBL2048671,EC50,=,150.0,nM,150.0
CHEMBL2048672,EC50,=,56.0,nM,56.0
CHEMBL2048673,EC50,=,310.0,nM,310.0
CHEMBL2048674,EC50,=,240.0,nM,240.0
CHEMBL2048675,EC50,=,40.0,nM,40.0
CHEMBL2048676,EC50,=,23.0,nM,23.0
CHEMBL2048677,EC50,=,9.0,nM,9.0
CHEMBL2048678,EC50,=,1.5,nM,1.5
CHEMBL2048679,EC50,=,80.0,nM,80.0
CHEMBL2048682,EC50,=,10.0,nM,10.0
CHEMBL2048683,EC50,=,10.0,nM,10.0
CHEMBL2048684,EC50,=,10.0,nM,10.0
CHEMBL2048685,EC50,=,20.0,nM,20.0
CHEMBL4643408,EC50,=,0.763,uM,763.0
